f_wood,f_foamboard,spheres_s,spheres_m,spheres_l,cotton_s,cotton_m,cotton_l,jute_s,jute_m,jute_l,sand_s,sand_m,sand_l
6,7,9,14,38,10,13,6,9,7,7,9,6,11
6,7,9,12,35,10,13,6,9,7,7,9,6,11
6,7,10,12,32,10,13,6,9,7,7,9,6,11
6,7,11,11,29,10,13,6,9,7,7,9,6,11
6,7,11,10,26,0,13,6,9,7,7,10,6,11
6,7,12,11,25,10,13,6,9,7,7,11,6,11
6,7,13,12,23,10,13,6,9,7,7,12,6,11
6,7,14,12,22,10,13,6,9,7,8,13,6,11
6,7,14,13,21,10,13,6,9,7,8,13,6,11
0,7,14,13,19,10,13,6,9,0,8,14,6,11
6,7,14,14,18,10,13,6,9,7,8,13,6,0
6,7,14,15,20,10,13,6,9,7,8,12,6,11
6,7,14,15,21,10,13,6,9,7,8,12,6,11
6,7,14,14,23,10,13,6,9,7,8,11,6,11
6,7,14,14,25,10,13,6,9,7,0,12,6,11
6,7,14,14,25,10,13,6,9,7,8,12,6,11
6,7,0,13,25,11,13,6,9,7,8,13,6,11
6,7,13,13,25,11,13,6,9,7,8,14,6,11
6,7,12,13,26,11,13,6,9,7,8,15,6,11
6,7,12,12,28,11,13,6,9,7,8,14,6,11
6,7,11,12,29,11,13,6,9,7,8,14,7,11
6,7,11,12,31,11,0,6,9,7,8,14,0,11
6,7,10,12,33,11,13,6,9,7,8,14,7,11
6,7,9,11,34,11,13,6,9,7,8,14,8,11
6,7,9,11,36,11,13,6,9,7,8,13,8,11
6,7,8,10,37,11,13,6,9,7,8,11,8,11
6,0,8,10,39,11,13,6,9,7,8,10,9,10
6,7,8,10,41,11,13,0,9,7,8,9,9,10
6,7,8,9,41,11,13,6,9,7,8,7,9,9
6,7,8,9,41,11,13,6,9,7,8,8,9,9
6,7,8,9,41,11,13,6,9,7,8,9,9,9
6,7,8,8,38,11,13,6,9,7,8,9,9,8
6,7,7,10,35,11,13,6,9,7,8,10,9,8
6,7,7,12,35,11,13,6,9,7,8,11,9,8
6,7,7,13,34,11,13,6,9,7,8,11,9,8
6,7,7,15,34,11,13,6,9,7,8,12,9,8
6,7,7,17,34,11,13,6,9,7,8,12,9,8
6,7,7,18,31,11,13,6,9,7,8,13,9,8
6,7,7,20,29,11,13,6,9,7,8,13,9,8
6,7,7,21,27,11,13,6,9,7,8,13,9,8
6,7,7,23,24,11,13,6,9,7,7,13,9,9
6,7,7,25,25,11,13,6,9,7,7,13,9,9
6,7,7,24,25,11,13,6,9,7,7,12,9,9
6,7,7,23,23,11,13,6,10,7,7,12,9,9
6,7,7,22,21,11,13,6,11,7,7,11,9,9
6,7,7,21,19,11,13,6,12,7,7,11,9,9
6,7,7,20,17,11,13,6,13,7,7,10,9,9
6,7,7,19,17,11,13,6,13,7,7,10,8,9
6,7,7,18,17,11,13,6,14,7,7,9,8,10
6,7,8,17,17,11,13,6,14,7,7,9,8,10
6,7,8,16,17,11,13,6,14,7,7,8,8,11
6,7,9,15,16,11,13,6,14,7,7,8,8,11
6,7,9,15,16,11,13,6,13,7,7,8,8,11
6,7,10,15,16,11,13,6,12,7,7,8,7,12
6,7,10,15,16,11,13,6,11,7,6,8,7,12
6,7,11,14,16,11,13,7,10,7,6,8,7,13
6,7,11,13,16,0,13,7,9,7,6,8,7,13
6,7,12,13,15,11,13,7,8,7,6,9,7,13
6,7,12,12,14,11,13,8,7,7,6,10,7,13
6,7,12,11,14,11,13,8,7,7,6,11,7,14
0,7,12,11,13,11,13,8,7,0,6,13,7,14
6,7,12,10,12,11,13,9,0,7,6,14,6,15
6,7,12,9,11,11,13,9,7,7,6,15,6,15
6,7,12,9,11,11,13,9,7,7,6,16,6,16
6,7,12,8,11,11,13,9,7,7,6,18,6,16
6,7,12,7,11,11,13,9,7,7,6,19,6,17
6,7,12,7,11,11,13,9,7,7,6,20,6,17
6,7,12,7,12,11,13,9,7,7,0,20,6,18
6,7,12,7,12,11,13,9,7,7,6,21,6,17
6,7,12,7,13,11,13,9,6,7,6,21,6,16
6,7,12,6,13,11,13,9,6,7,6,0,6,15
6,7,13,6,14,11,13,9,6,7,6,19,6,14
6,7,13,7,15,11,0,9,6,7,6,18,6,13
6,7,14,8,15,11,13,9,6,7,6,17,6,14
6,7,14,10,15,11,13,9,6,7,6,16,6,14
6,7,15,11,15,11,13,9,6,7,6,15,6,15
6,7,15,13,15,11,13,9,6,7,6,14,6,17
6,0,15,14,14,11,13,9,6,7,6,13,0,18
6,7,16,15,13,11,13,9,6,7,6,12,6,20
6,7,16,17,12,11,13,9,6,7,6,11,6,22
6,7,16,18,11,11,13,9,6,7,6,10,6,25
6,7,16,20,11,11,13,0,6,7,6,10,6,27
6,7,0,20,10,11,13,9,6,7,6,11,6,29
6,7,16,20,9,11,13,9,6,7,6,10,6,30
6,7,16,20,8,11,13,9,6,7,6,10,7,31
6,7,16,20,8,11,13,9,6,7,6,11,7,28
6,7,16,20,8,11,13,9,6,7,6,11,7,26
6,7,16,19,9,11,13,9,6,7,6,11,8,24
6,7,16,19,10,11,13,9,6,7,6,10,9,22
6,7,15,19,11,11,13,9,6,7,6,10,10,20
6,7,14,19,12,11,13,9,6,7,6,10,11,18
6,7,13,19,13,11,13,9,6,7,6,10,12,16
6,7,12,19,14,11,13,9,6,7,6,10,12,14
6,7,12,19,15,11,13,9,6,7,6,10,12,12
6,7,11,19,16,11,13,9,6,7,6,10,11,10
6,7,10,19,16,11,13,9,6,7,6,9,11,11
6,7,9,19,16,11,13,9,6,7,6,9,11,11
6,7,8,19,16,11,13,9,6,7,6,9,10,11
6,7,7,19,16,11,13,9,6,7,6,10,9,11
6,7,7,19,16,11,13,9,6,7,6,11,8,11
6,7,7,19,0,11,13,9,6,7,6,12,7,11
6,7,7,19,15,11,13,9,6,7,6,13,6,0
6,7,7,19,14,11,13,9,6,7,6,14,6,11
6,7,7,18,13,11,13,9,6,7,6,14,6,11
6,7,7,17,13,11,13,9,6,7,6,14,6,11
6,7,7,16,12,11,13,9,6,7,6,14,6,11
6,7,7,0,11,11,13,9,6,7,6,14,6,11
6,7,7,15,11,0,13,9,6,7,6,14,6,11
6,7,7,14,11,11,13,9,6,7,6,12,6,11
6,7,7,14,10,11,13,9,6,7,6,11,6,12
6,7,7,13,12,11,13,9,6,7,6,10,6,13
0,7,7,12,13,11,13,9,6,0,6,9,6,13
6,7,7,12,15,11,13,9,6,7,6,8,6,13
6,7,8,12,17,11,13,9,0,7,6,8,6,12
6,7,8,12,19,11,13,9,6,7,6,8,6,12
6,7,9,12,21,11,13,9,6,7,6,8,6,12
6,7,9,12,22,11,13,9,6,7,6,8,6,12
6,7,9,13,24,11,13,9,6,7,6,8,7,11
6,7,10,14,25,11,13,9,6,7,0,8,8,11
6,7,10,15,27,11,13,9,6,7,6,9,8,10
6,7,10,16,27,11,13,9,6,7,6,9,9,9
6,7,11,17,27,11,13,9,6,7,6,9,10,9
6,7,10,18,27,11,13,9,6,7,6,9,10,9
6,7,9,19,27,11,0,9,6,7,6,9,11,10
6,7,9,20,27,11,13,9,6,7,6,9,12,11
6,7,10,21,27,11,13,9,6,7,6,9,13,11
6,7,12,23,27,11,13,9,6,7,6,9,13,11
6,7,13,23,27,11,13,9,6,7,6,9,12,12
6,0,13,23,27,11,13,9,6,7,6,9,11,12
6,7,14,23,27,11,13,9,6,7,7,9,11,13
6,7,14,21,27,11,13,9,6,7,8,9,10,14
6,7,15,20,27,11,13,9,6,7,9,8,10,14
6,7,16,19,27,11,13,0,6,7,9,8,9,14
6,7,16,17,27,11,13,9,6,7,10,8,9,14
6,7,17,16,25,11,13,9,6,7,11,8,8,14
6,7,16,16,23,11,13,9,6,7,11,8,7,13
6,7,15,15,21,11,13,9,6,7,12,8,7,12
6,7,15,14,20,11,13,9,6,7,13,8,7,11
6,7,15,13,19,11,13,9,6,7,13,8,7,11
6,7,15,12,19,11,13,9,7,7,13,8,6,10
6,7,16,13,18,11,13,9,7,7,13,8,6,9
6,7,16,13,18,11,13,9,8,7,13,8,6,9
6,7,16,14,17,11,13,9,9,7,13,9,6,8
6,7,16,15,17,11,13,9,9,7,13,9,6,8
6,7,16,15,18,11,13,9,10,7,13,9,6,8
6,7,16,15,19,11,13,9,10,7,13,9,6,9
6,7,15,15,21,11,13,9,11,7,13,9,6,9
6,7,15,15,21,11,13,9,12,7,13,9,6,10
6,7,14,15,22,11,13,9,12,7,13,8,6,10
6,7,14,15,22,11,13,9,12,7,13,0,6,11
6,7,13,15,21,11,13,9,12,7,13,8,6,11
6,7,12,15,21,11,13,9,12,7,13,7,6,12
6,7,12,15,20,11,13,9,12,7,13,6,6,12
6,7,11,14,19,11,13,9,12,7,13,6,6,12
6,7,11,13,18,11,13,9,12,7,13,6,0,12
6,7,11,12,17,11,13,9,12,7,13,6,6,12
6,7,11,12,16,11,13,9,12,7,13,6,6,12
6,7,11,11,14,11,13,9,12,7,13,7,6,12
6,7,11,10,13,0,13,9,12,7,13,7,6,12
6,7,11,10,12,11,13,9,12,7,13,8,6,12
6,7,11,9,12,11,13,9,12,7,13,8,6,11
6,7,11,9,11,11,13,9,12,7,13,9,6,11
0,7,11,10,11,11,13,9,12,0,13,9,6,11
6,7,0,11,11,11,13,9,12,7,13,10,6,11
6,7,12,12,11,11,13,9,12,7,12,10,6,10
6,7,12,13,11,11,13,9,12,7,11,11,6,10
6,7,13,14,11,11,13,9,12,7,11,11,6,10
6,7,13,15,12,11,13,9,12,7,10,11,6,10
6,7,14,16,11,11,13,9,12,7,10,11,6,10
6,7,14,17,10,11,13,9,12,7,9,11,7,10
6,7,15,18,10,11,13,9,0,7,8,11,7,10
6,7,15,16,9,11,13,9,12,7,8,11,7,10
6,7,16,15,9,11,13,9,12,7,7,11,8,10
6,7,15,14,8,11,13,9,12,7,7,11,8,9
6,7,14,13,7,11,0,9,12,7,7,10,8,9
6,7,13,12,7,11,13,9,12,7,7,10,8,9
6,7,13,11,6,11,13,9,12,7,7,9,8,8
6,7,12,11,6,11,13,9,12,7,7,9,8,0
6,7,11,11,6,11,13,9,12,7,7,8,8,8
6,0,11,11,7,11,13,9,12,7,7,8,8,8
6,7,10,11,8,11,13,9,12,7,7,7,8,8
6,7,9,12,9,11,13,9,12,7,7,7,8,8
6,7,9,13,10,11,13,9,12,7,0,6,8,8
6,7,9,14,11,11,13,0,12,7,7,6,8,8
6,7,9,15,11,11,13,9,12,7,7,6,8,8
6,7,9,16,12,11,13,9,12,7,7,6,8,8
6,7,9,16,13,11,13,9,12,7,7,6,8,8
6,7,9,16,14,11,13,9,12,7,7,6,8,8
6,7,10,16,14,11,13,9,12,7,7,6,8,8
6,7,10,15,15,11,13,9,12,7,7,6,8,9
6,7,10,15,15,11,13,9,11,7,7,6,9,9
6,7,11,15,15,11,13,9,11,7,7,6,9,9
6,7,11,14,15,11,13,9,11,7,7,6,9,9
6,7,11,14,15,11,13,9,11,7,7,6,9,9
6,7,12,14,15,11,13,9,11,7,7,6,8,9
6,7,12,13,16,11,13,9,10,7,7,6,8,9
6,7,12,13,17,11,13,9,10,7,7,6,8,9
6,7,11,13,18,11,13,9,10,7,7,7,8,9
6,7,11,13,18,11,13,9,10,7,7,8,7,9
6,7,10,13,18,11,13,9,10,7,7,8,7,9
6,7,10,13,18,11,13,9,10,7,7,9,7,9
6,7,9,13,18,11,13,9,10,7,7,10,7,9
6,7,9,13,18,11,13,9,10,7,7,10,6,9
6,7,8,13,18,11,13,9,10,7,7,11,6,9
6,7,8,12,18,11,13,9,10,7,7,12,6,9
6,7,7,11,17,11,13,9,10,7,7,13,6,9
6,7,7,11,16,11,13,9,10,7,7,13,6,9
6,7,7,10,15,11,13,9,10,7,7,13,6,9
6,7,8,10,15,11,13,9,10,7,7,12,6,10
6,7,9,9,16,0,13,9,10,7,7,11,6,11
6,7,10,8,18,11,13,9,10,7,7,11,6,12
6,7,11,8,20,11,13,9,10,7,7,10,0,13
6,7,11,7,21,11,13,9,10,7,7,10,6,13
0,7,12,7,22,11,13,9,10,0,7,9,6,13
6,7,13,8,21,11,13,9,10,7,7,8,6,13
6,7,14,9,20,11,13,9,10,7,7,8,7,13
6,7,15,9,0,11,13,9,10,7,7,7,7,13
6,7,15,10,19,11,13,9,10,7,7,7,7,13
6,7,15,11,18,11,13,9,10,7,7,7,7,12
6,7,14,11,15,11,13,9,10,7,7,7,7,11
6,7,13,12,13,11,13,9,10,7,7,7,8,10
6,7,12,13,10,11,13,9,10,7,7,7,7,10
6,7,11,14,8,11,13,9,10,7,7,7,7,10
6,7,10,14,7,11,13,9,0,7,7,7,7,10
6,7,9,0,8,11,13,9,10,7,7,7,7,10
6,7,8,14,9,11,0,9,10,7,7,0,7,10
6,7,7,14,10,11,13,9,10,7,7,8,6,10
6,7,6,14,11,11,13,9,10,7,7,7,6,10
6,7,6,15,12,11,13,9,10,7,7,7,6,10
6,7,6,16,13,11,13,9,10,7,7,7,6,10
6,0,6,17,15,11,13,9,10,7,7,7,6,10
6,7,6,18,16,11,13,9,10,7,7,7,6,10
6,7,6,19,18,11,13,9,10,7,7,7,6,10
6,7,6,20,19,11,13,9,10,7,0,6,6,10
6,7,6,21,18,11,13,0,9,7,7,6,6,10
6,7,7,22,17,11,13,9,9,7,7,6,6,10
6,7,7,23,16,11,13,9,8,7,7,7,6,0
6,7,8,23,15,11,13,9,8,7,7,7,6,10
6,7,8,23,14,11,13,9,8,7,7,8,6,10
6,7,8,23,13,11,13,9,7,7,7,9,6,10
6,7,9,23,11,11,13,9,7,7,7,10,6,10
6,7,9,23,10,11,13,9,6,7,7,11,6,10
6,7,9,21,10,11,13,9,6,7,7,11,6,10
6,7,9,19,9,11,13,9,6,7,7,11,6,10
6,7,9,18,9,11,13,9,6,7,7,11,6,10
6,7,8,18,10,11,13,9,6,7,7,11,6,10
6,7,8,17,11,11,13,9,6,7,7,10,6,10
6,7,8,15,13,11,13,9,6,7,7,10,6,10
6,7,9,13,14,11,13,9,6,7,7,9,7,10
6,7,10,12,16,11,13,9,6,7,7,9,7,10
6,7,10,10,17,11,13,9,6,7,7,8,7,10
6,7,11,8,18,11,13,9,6,7,7,8,7,10
6,7,13,8,19,11,13,9,6,7,7,8,8,10
6,7,14,8,20,11,13,9,6,7,7,8,8,10
6,7,15,7,21,11,13,9,6,7,7,8,8,10
6,7,16,6,22,11,13,9,6,7,7,8,8,10
6,7,17,6,22,11,13,9,6,7,7,8,8,10
6,7,19,6,21,11,13,9,6,7,7,9,8,10
6,7,17,6,20,11,13,9,6,7,7,9,8,10
6,7,16,6,19,11,13,9,6,7,7,9,8,10
6,7,15,6,18,0,13,9,6,7,7,10,7,10
6,7,14,6,17,11,13,9,6,7,7,10,7,10
6,7,13,6,16,11,13,9,6,7,7,10,7,10
6,7,12,7,15,11,13,9,6,7,7,11,7,10
0,7,12,7,14,11,13,9,6,0,7,12,7,10
6,7,11,8,13,11,13,9,6,7,7,13,7,10
6,7,11,8,13,11,13,9,6,7,7,14,6,10
6,7,10,9,14,11,13,9,6,7,7,16,6,10
6,7,11,9,14,11,13,9,6,7,7,16,6,10
6,7,12,9,15,11,13,9,6,7,7,16,6,10
6,7,14,9,15,11,13,9,6,7,7,16,0,10
6,7,15,9,15,11,13,9,6,7,7,16,6,10
6,7,16,9,15,11,13,9,6,7,7,15,6,10
6,7,17,8,15,11,13,9,7,7,7,15,7,10
6,7,17,8,15,11,13,9,7,7,7,14,7,11
6,7,17,7,15,11,13,9,7,7,7,13,8,11
6,7,16,7,14,11,0,9,8,7,7,12,9,11
6,7,16,7,13,11,13,9,8,7,7,10,10,11
6,7,0,7,12,11,13,9,8,7,7,11,11,11
6,7,15,7,11,11,13,9,9,7,7,11,12,11
6,7,14,7,10,11,13,9,9,7,7,11,13,11
6,0,13,7,10,11,13,9,0,7,7,11,14,11
6,7,11,7,9,11,13,9,10,7,7,12,14,11
6,7,10,7,8,11,13,9,10,7,7,12,15,10
6,7,10,7,8,11,13,9,10,7,0,12,15,10
6,7,10,7,7,11,13,0,10,7,7,12,14,9
6,7,9,7,6,11,13,9,10,7,7,12,13,9
6,7,9,8,7,11,13,9,11,7,7,12,12,9
6,7,9,9,8,11,13,9,11,7,7,12,12,8
6,7,9,10,9,11,13,9,11,7,7,11,11,8
6,7,9,11,11,11,13,9,11,7,7,11,10,7
6,7,9,11,12,11,13,9,11,7,7,12,10,7
6,7,9,12,14,11,13,9,11,7,7,13,9,0
6,7,9,13,16,11,13,9,10,7,7,14,8,7
6,7,9,14,19,11,13,9,10,7,7,16,7,7
6,7,10,15,22,11,13,9,9,7,7,17,7,7
6,7,12,15,26,11,13,9,9,7,7,18,7,7
6,7,13,15,28,11,13,9,8,7,7,19,6,7
6,7,15,15,30,11,13,9,8,7,7,20,6,7
6,7,17,15,32,11,13,9,7,7,7,21,6,7
6,7,18,15,34,11,13,9,7,7,7,23,6,7
6,7,20,14,36,11,13,9,6,7,7,23,7,7
6,7,21,13,37,11,13,9,6,7,7,23,8,7
6,7,23,13,39,11,13,9,6,7,7,23,9,7
6,7,25,12,39,11,13,9,6,7,7,23,10,7
6,7,25,12,39,11,13,9,6,7,7,23,11,7
6,7,25,11,36,11,13,9,6,7,7,22,12,7
6,7,24,11,34,11,13,9,6,7,7,21,13,7
6,7,23,10,31,11,13,9,6,7,7,20,14,7
6,7,22,9,29,11,13,9,6,7,7,19,15,7
6,7,21,9,26,11,13,9,6,7,7,18,16,7
6,7,21,9,24,0,13,9,6,7,7,17,16,8
6,7,20,9,21,11,13,9,6,7,7,16,16,8
6,7,19,8,20,11,13,9,6,7,7,15,16,9
6,7,18,8,18,11,13,9,6,7,7,14,15,10
0,7,17,0,15,11,13,9,6,0,7,12,14,10
6,7,17,8,14,11,13,9,6,7,7,11,13,11
6,7,17,8,14,11,13,9,6,7,7,11,12,11
6,7,17,8,13,11,13,9,6,7,7,10,11,12
6,7,15,8,12,11,13,9,6,7,7,10,10,13
6,7,14,8,11,11,13,9,6,7,7,9,9,13
6,7,13,8,10,11,13,9,6,7,7,9,8,13
6,7,12,9,9,11,13,9,6,7,7,9,7,13
6,7,11,9,7,11,13,9,6,7,7,8,6,13
6,7,11,9,6,11,13,9,6,7,7,9,6,13
6,7,10,8,7,11,13,9,6,7,7,9,6,13
6,7,9,8,9,11,13,9,6,7,7,0,6,13
6,7,8,8,10,11,0,9,6,7,7,10,6,13
6,7,8,7,10,11,13,9,6,7,7,10,6,12
6,7,8,7,10,11,13,9,6,7,7,10,6,12
6,7,8,7,10,11,13,9,6,7,7,10,7,12
6,7,8,6,10,11,13,9,6,7,7,11,7,12
6,0,8,7,11,11,13,9,6,7,7,11,7,12
6,7,8,8,13,11,13,9,6,7,7,11,7,12
6,7,8,9,14,11,13,9,6,7,7,10,7,12
6,7,8,10,14,11,13,9,6,7,0,10,8,12
6,7,7,11,14,11,13,0,6,7,7,10,8,12
6,7,7,12,14,11,13,9,6,7,7,10,8,12
6,7,7,13,15,11,13,9,0,7,7,9,8,12
6,7,7,14,17,11,13,9,6,7,7,9,7,12
6,7,7,15,18,11,13,9,6,7,7,8,7,11
6,7,7,16,20,11,13,9,6,7,7,7,7,11
6,7,7,15,20,11,13,9,6,7,7,7,7,10
6,7,6,15,20,11,13,9,6,7,7,7,7,10
6,7,6,15,20,11,13,9,6,7,7,7,7,9
6,7,6,15,20,11,13,9,6,7,7,7,7,8
6,7,6,15,19,11,13,9,6,7,7,7,7,8
6,7,6,15,19,11,13,9,6,7,7,7,7,7
6,7,6,15,19,11,13,9,6,7,7,7,7,7
6,7,6,15,19,11,13,9,6,7,7,7,7,6
6,7,6,15,19,11,13,9,6,7,6,8,7,6
6,7,6,15,18,11,13,9,6,7,6,8,7,6
6,7,6,15,18,11,13,9,6,7,6,8,7,6
6,7,6,14,18,11,13,9,6,7,6,8,7,6
6,7,6,14,18,11,13,9,6,7,6,9,7,6
6,7,6,13,18,11,13,9,6,7,6,9,7,6
6,7,6,12,18,11,13,9,6,7,6,9,7,0
6,7,6,12,18,11,13,9,7,7,6,9,7,6
6,7,6,11,18,11,13,9,7,7,6,9,7,6
6,7,6,11,18,11,13,9,7,7,6,10,7,6
6,7,6,10,18,11,13,9,7,7,6,10,7,6
6,7,6,9,18,11,13,9,7,7,6,10,7,6
6,7,0,9,18,0,13,9,7,7,6,11,0,6
6,7,6,10,18,11,13,9,7,7,6,11,7,7
6,7,6,11,18,11,13,9,7,7,6,11,7,8
6,7,6,13,18,11,13,9,7,7,6,11,7,9
0,7,6,14,18,11,13,9,7,0,6,11,7,9
6,7,6,16,18,11,13,9,7,7,6,12,7,10
6,7,6,17,18,11,13,9,7,7,6,12,7,10
6,7,6,18,19,11,13,9,7,7,6,12,7,11
6,7,7,20,20,11,13,9,7,7,6,13,7,11
6,7,7,21,20,11,13,9,7,7,6,14,7,12
6,7,7,23,21,11,13,9,7,7,6,15,7,12
6,7,7,23,0,11,13,9,7,7,6,17,7,12
6,7,7,23,21,11,13,9,7,7,6,18,7,11
6,7,8,21,20,11,13,9,7,7,6,19,7,11
6,7,9,20,20,11,13,9,7,7,6,21,7,11
6,7,9,19,19,11,13,9,7,7,6,22,7,11
6,7,10,18,19,11,0,9,7,7,6,23,7,11
6,7,10,17,17,12,13,9,7,7,6,25,7,11
6,7,11,15,16,12,13,9,7,7,6,23,7,12
6,7,12,14,15,12,13,9,7,7,6,22,7,12
6,7,12,13,14,12,13,9,7,7,6,21,7,13
6,0,12,12,13,12,13,9,7,7,6,20,7,13
6,7,13,11,13,13,13,9,7,7,6,19,7,14
6,7,13,11,13,13,13,9,7,7,6,18,7,14
6,7,12,11,12,13,13,9,7,7,6,17,7,14
6,7,12,11,12,13,13,0,7,7,0,15,7,15
6,7,11,11,12,13,13,9,7,7,6,14,7,15
6,7,11,11,11,13,13,9,7,7,6,12,6,15
6,7,11,11,11,13,13,9,0,7,6,12,6,15
6,7,10,10,11,12,13,9,7,7,6,12,6,15
6,7,10,10,10,12,13,9,7,7,6,11,6,15
6,7,9,9,10,12,13,9,7,7,6,11,6,15
6,7,9,9,10,12,13,9,7,7,6,11,6,15
6,7,9,8,10,12,13,9,7,7,6,11,6,15
6,7,9,8,10,12,13,9,7,7,6,11,6,15
6,7,9,7,10,12,13,9,7,7,6,11,6,15
6,7,9,7,10,12,13,9,7,7,6,12,6,15
6,7,9,6,9,13,13,9,7,7,6,13,6,15
6,7,9,6,9,13,13,9,7,7,6,12,7,15
6,7,9,6,9,13,13,9,7,7,6,12,7,14
6,7,9,6,10,13,13,9,7,7,6,12,7,14
6,7,9,7,11,14,13,9,7,7,6,11,7,13
6,7,9,7,12,14,13,9,7,7,6,11,8,13
6,7,9,8,12,14,13,9,7,7,6,11,8,12
6,7,9,8,13,14,13,9,7,7,6,10,8,12
6,7,9,8,12,14,13,9,7,7,6,9,8,11
6,7,9,9,12,13,13,9,7,7,6,8,9,11
6,7,9,9,12,12,13,9,7,7,6,7,9,10
6,7,9,10,12,11,13,9,7,7,6,7,9,10
6,7,9,10,12,11,13,9,7,7,6,8,10,9
6,7,9,10,11,10,13,9,7,7,6,8,10,9
6,7,9,10,10,9,13,9,7,7,6,9,10,10
6,7,9,11,11,9,13,9,7,7,6,9,10,11
6,7,9,11,11,8,13,9,7,7,6,10,9,12
6,7,9,12,12,7,13,9,7,7,6,10,9,13
0,7,9,12,12,7,13,9,7,0,6,11,9,13
6,7,9,0,12,7,13,9,7,7,6,11,8,14
6,7,9,13,12,7,13,9,7,7,6,12,8,14
6,7,9,13,12,7,13,9,7,7,7,12,0,15
6,7,8,14,12,7,13,9,7,7,7,13,8,15
6,7,8,13,12,7,13,9,7,7,7,0,8,15
6,7,8,13,11,7,13,10,7,7,7,13,8,15
6,7,7,12,10,7,13,10,7,7,8,13,8,15
6,7,7,12,8,0,13,10,7,7,9,13,8,15
6,7,6,12,7,7,13,10,7,7,10,13,8,17
6,7,7,11,7,7,13,10,7,7,11,12,8,20
6,7,0,11,7,7,13,10,7,7,11,12,9,21
6,7,7,10,7,7,0,10,7,7,12,11,9,23
6,7,8,10,7,7,13,10,7,7,13,11,9,24
6,7,9,10,7,7,13,10,7,7,14,10,10,26
6,7,9,10,9,7,13,10,7,7,15,10,10,28
6,7,10,10,11,7,13,10,7,7,15,9,10,29
6,0,10,10,13,7,13,10,7,7,15,9,10,31
6,7,11,10,13,7,13,10,7,7,15,8,9,32
6,7,12,10,14,7,13,10,7,7,15,8,9,31
6,7,12,10,14,7,13,10,7,7,15,9,9,31
6,7,12,9,15,7,13,10,7,7,15,10,9,31
6,7,13,9,16,7,13,0,7,7,15,11,9,31
6,7,14,8,16,7,13,10,7,7,15,13,8,30
6,7,14,8,17,7,13,10,0,7,14,14,7,30
6,7,15,8,15,7,13,10,7,7,13,14,7,29
6,7,16,7,14,7,13,10,7,7,12,14,7,0
6,7,16,7,13,7,13,10,7,7,11,14,7,28
6,7,17,6,13,7,13,10,7,7,10,14,7,28
6,7,18,6,13,7,13,10,7,7,9,14,7,27
6,7,19,6,13,7,13,10,7,7,8,13,7,27
6,7,19,6,13,7,13,10,8,7,7,11,7,26
6,7,17,6,13,7,13,10,8,7,6,10,7,26
6,7,16,6,12,7,13,10,8,7,6,8,7,26
6,7,15,6,12,7,13,10,8,7,7,7,7,26
6,7,14,7,11,7,13,10,8,7,8,8,7,26
6,7,13,8,11,7,13,10,9,7,9,9,7,26
6,7,12,9,11,7,13,10,9,7,11,9,7,24
6,7,11,10,10,7,13,10,9,7,12,9,7,23
6,7,10,11,10,7,13,10,9,7,13,10,7,21
6,7,9,12,10,7,13,10,9,7,15,10,7,19
6,7,8,13,11,7,13,10,9,7,16,10,7,17
6,7,8,14,12,7,13,10,10,7,17,10,7,15
6,7,8,15,13,7,13,10,11,7,19,11,7,13
6,7,8,15,15,7,13,10,13,7,19,11,7,11
6,7,8,16,16,7,13,10,14,7,19,11,7,9
6,7,8,16,17,7,13,10,16,7,19,12,7,7
6,7,8,16,18,7,13,10,17,7,19,12,7,6
6,7,8,16,19,7,13,10,18,7,19,12,7,6
6,7,8,16,20,7,13,10,20,7,17,12,7,6
6,7,8,15,22,7,13,10,21,7,16,14,7,6
0,7,8,14,22,7,13,10,23,0,15,15,7,6
6,7,8,13,22,7,13,10,23,7,14,16,7,6
6,7,8,13,22,7,13,10,23,7,13,16,7,6
6,7,8,12,20,7,13,10,23,7,11,16,7,6
6,7,8,11,19,7,13,10,23,7,10,16,7,6
6,7,8,11,18,7,13,10,23,7,9,16,7,6
6,7,8,10,16,7,13,10,23,7,8,16,7,6
6,7,8,9,15,7,13,10,21,7,7,16,7,6
6,7,8,9,14,0,13,10,19,7,0,16,0,6
6,7,8,9,13,7,13,10,17,7,7,15,7,6
7,7,8,9,12,7,13,10,16,7,7,14,8,6
8,7,9,9,11,7,13,10,14,7,7,14,7,6
9,7,10,9,9,7,0,10,12,7,7,14,7,6
10,7,11,9,0,7,13,10,11,7,7,14,7,6
11,7,12,9,9,7,13,10,9,7,7,13,7,6
12,7,12,10,9,7,13,10,7,7,7,13,7,6
13,7,13,10,9,7,13,10,6,7,7,12,6,6
14,0,14,11,9,7,13,10,6,7,7,12,6,6
15,7,15,12,9,7,13,10,6,7,7,12,6,6
16,7,15,12,9,7,13,10,6,7,7,12,6,6
16,7,15,12,9,7,13,10,6,7,7,12,6,6
16,7,14,12,9,7,13,10,7,7,7,12,6,7
16,7,14,11,9,7,13,0,7,7,7,12,6,7
16,7,14,11,9,7,13,10,8,7,7,12,7,7
16,7,13,11,9,7,13,10,8,7,7,12,8,7
16,7,13,10,9,7,13,10,8,7,7,12,8,7
16,7,12,10,9,7,13,10,9,7,7,12,9,8
16,7,12,9,8,7,13,10,9,7,7,12,10,8
16,7,11,10,8,7,13,10,10,7,7,11,10,8
